source_id,title,page,page_count,section_or_subject,coverage_disposition,knowledge_ids,reference_record_count,coverage_basis,required_follow_up
SRC-GDRIVE-FILE-0013,Manifest Preview 4.5.0 Application Guide,13,14,Premium filters and manifest search,KNOWLEDGE_MAPPED,KNO-FORGE-MANIFEST-SEARCH-001,0,Mapped to one or more operational knowledge records with exact source evidence.,
SRC-GDRIVE-FILE-0013,Manifest Preview 4.5.0 Application Guide,14,14,Premium filters and manifest search,KNOWLEDGE_MAPPED,KNO-FORGE-MANIFEST-SEARCH-001,0,Mapped to one or more operational knowledge records with exact source evidence.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,1,89,"Authority, confidentiality, and controlling-agreement notice",GOVERNING_FRONT_MATTER,,0,"Source authority, confidentiality, and controlling-agreement context; not a standalone driver procedure.",
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,2,89,Table of contents,TABLE_OF_CONTENTS,,0,Navigation/front matter only; substantive sections are audited on their content pages.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,3,89,Table of contents,TABLE_OF_CONTENTS,,0,Navigation/front matter only; substantive sections are audited on their content pages.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,4,89,Table of contents,TABLE_OF_CONTENTS,,0,Navigation/front matter only; substantive sections are audited on their content pages.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,5,89,Table of contents,TABLE_OF_CONTENTS,,0,Navigation/front matter only; substantive sections are audited on their content pages.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,6,89,"Ethics, accidents, injuries, preservation, DOT, and vehicle safety",KNOWLEDGE_MAPPED,KNO-ETH-FALSIFICATION-001;KNO-INC-ACCIDENT-REPORT-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,7,89,"Ethics, accidents, injuries, preservation, DOT, and vehicle safety",KNOWLEDGE_MAPPED,KNO-DOT-ROADSIDE-REPORT-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,8,89,"Hours of service, short-haul, and operating exceptions",KNOWLEDGE_MAPPED,KNO-HOS-DUTY-LIMITS-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,9,89,"Hours of service, short-haul, and operating exceptions",KNOWLEDGE_MAPPED,KNO-HOS-DUTY-LIMITS-001;KNO-HOS-SHORT-ADVERSE-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,10,89,"Hours of service, short-haul, and operating exceptions",KNOWLEDGE_MAPPED,KNO-HOS-DUTY-LIMITS-001;KNO-HOS-SHORT-ADVERSE-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,11,89,"FORGE user types, support, and scan deletion",KNOWLEDGE_MAPPED,KNO-FORGE-DELETE-SCAN-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,12,89,"Signature services, restricted commodities, premium services, and tracking devices",KNOWLEDGE_MAPPED,KNO-DEL-SIG-ASR-001;KNO-DEL-SIG-DSR-001;KNO-DEL-SIG-ISR-001;KNO-FORGE-DELETE-SCAN-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,13,89,"Signature services, restricted commodities, premium services, and tracking devices",KNOWLEDGE_MAPPED,KNO-DEL-ALCOHOL-001;KNO-DEL-SIG-DSR-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,14,89,"Signature services, restricted commodities, premium services, and tracking devices",KNOWLEDGE_MAPPED,KNO-DEL-PREMIUM-WINDOW-001;KNO-DEL-SIG-ASR-001;KNO-DEL-TOBACCO-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,15,89,"Signature services, restricted commodities, premium services, and tracking devices",KNOWLEDGE_MAPPED,KNO-DEL-PREMIUM-WINDOW-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,16,89,"Signature services, restricted commodities, premium services, and tracking devices",KNOWLEDGE_MAPPED,KNO-DEL-CLASSIFICATION-001;KNO-DEL-PREMIUM-WINDOW-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,17,89,Residential and commercial classification,KNOWLEDGE_MAPPED,KNO-DEL-CLASSIFICATION-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,18,89,Residential and commercial classification,KNOWLEDGE_MAPPED,KNO-DEL-CLASSIFICATION-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,19,89,"Door tags, indirect delivery, OP-206, SRA, and electronic signatures",KNOWLEDGE_MAPPED,KNO-DEL-DOORTAG-001;KNO-DEL-SIG-DSR-001;KNO-DEL-SIG-ISR-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,20,89,"Door tags, indirect delivery, OP-206, SRA, and electronic signatures",KNOWLEDGE_MAPPED,KNO-DEL-APT-001;KNO-DEL-DOORTAG-001;KNO-DEL-SIG-ISR-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,21,89,"Door tags, indirect delivery, OP-206, SRA, and electronic signatures",KNOWLEDGE_MAPPED,KNO-DEL-APT-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,22,89,"Door tags, indirect delivery, OP-206, SRA, and electronic signatures",KNOWLEDGE_MAPPED,KNO-DEL-APT-001;KNO-DEL-SIG-ISR-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,23,89,"Door tags, indirect delivery, OP-206, SRA, and electronic signatures",KNOWLEDGE_MAPPED,KNO-DEL-DOORTAG-001;KNO-DEL-OP206-001;KNO-DEL-SIG-ISR-001;KNO-DEL-SRA-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,24,89,"Door tags, indirect delivery, OP-206, SRA, and electronic signatures",KNOWLEDGE_MAPPED,KNO-DEL-SIG-ISR-001;KNO-DEL-SRA-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,25,89,"Door tags, indirect delivery, OP-206, SRA, and electronic signatures",KNOWLEDGE_MAPPED,KNO-DEL-SIG-ISR-001;KNO-DEL-SRA-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,26,89,"Business, residential, and shipper-authorized release",KNOWLEDGE_MAPPED,KNO-DEL-BUS-OP201-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,27,89,"Business, residential, and shipper-authorized release",KNOWLEDGE_MAPPED,KNO-DEL-BUS-OP201-001;KNO-DEL-SHIPPER-RELEASE-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,28,89,"Business, residential, and shipper-authorized release",KNOWLEDGE_MAPPED,KNO-DEL-SAFEPLACE-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,29,89,"Lockers, secure placement, PPOD, ASR contingency, and no-safe-place handling",KNOWLEDGE_MAPPED,KNO-DEL-LOCKER-FAIL-001;KNO-DEL-SHIPPER-RELEASE-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,30,89,"Lockers, secure placement, PPOD, ASR contingency, and no-safe-place handling",KNOWLEDGE_MAPPED,KNO-DEL-PLACEMENT-HAZARD-001;KNO-DEL-PPOD-001;KNO-DEL-SAFEPLACE-001;KNO-DEL-SHIPPER-RELEASE-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,31,89,"Lockers, secure placement, PPOD, ASR contingency, and no-safe-place handling",KNOWLEDGE_MAPPED,KNO-DEL-DOORTAG-001;KNO-DEL-PLACEMENT-HAZARD-001;KNO-DEL-PPOD-001;KNO-DEL-SAFEPLACE-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,32,89,"Lockers, secure placement, PPOD, ASR contingency, and no-safe-place handling",KNOWLEDGE_MAPPED,KNO-DEL-ALCOHOL-001;KNO-DEL-SIG-ASR-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,33,89,"Lockers, secure placement, PPOD, ASR contingency, and no-safe-place handling",KNOWLEDGE_MAPPED,KNO-DEL-ALCOHOL-001;KNO-DEL-SIG-ASR-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,34,89,"Lockers, secure placement, PPOD, ASR contingency, and no-safe-place handling",KNOWLEDGE_MAPPED,KNO-DEL-ALCOHOL-001;KNO-DEL-DOORTAG-001;KNO-DEL-HAZMAT-SIGNATURE-001;KNO-DEL-PLACEMENT-HAZARD-001;KNO-DEL-PPOD-001;KNO-DEL-SAFEPLACE-001;KNO-DEL-SIG-ASR-001;KNO-DEL-SIG-DSR-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,35,89,"Lockers, secure placement, PPOD, ASR contingency, and no-safe-place handling",KNOWLEDGE_MAPPED,KNO-DEL-DOORTAG-001;KNO-DEL-HAZMAT-SIGNATURE-001;KNO-DEL-PLACEMENT-HAZARD-001;KNO-DEL-PPOD-001;KNO-DEL-SAFEPLACE-001;KNO-DEL-SIG-DSR-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,36,89,Delivery status-code reference,KNOWLEDGE_AND_REFERENCE_MAPPED,KNO-DEL-DAMAGE-INSPECTION-001;KNO-DEL-REFUSED-001;KNO-DEL-SECURITY-NODELIVERY-001;KNO-FORGE-EDIT-ADDRESS-001,8,Mapped to operational knowledge and normalized status-code reference rows.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,37,89,Delivery status-code reference,REFERENCE_DATA_MODELED,,18,Normalized in the status-code reference dataset; not every code independently establishes a complete procedure.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,38,89,Delivery status-code reference,KNOWLEDGE_AND_REFERENCE_MAPPED,KNO-DEL-DAMAGE-INSPECTION-001,15,Mapped to operational knowledge and normalized status-code reference rows.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,39,89,Delivery status-code reference,KNOWLEDGE_AND_REFERENCE_MAPPED,KNO-DEL-SECURITY-NODELIVERY-001,8,Mapped to operational knowledge and normalized status-code reference rows.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,40,89,"Package notation, delivery disputes, and customer expectations",KNOWLEDGE_AND_REFERENCE_MAPPED,KNO-DEL-DAMAGE-INSPECTION-001;KNO-DEL-DISPUTE-PREVENTION-001;KNO-DEL-NOTATION-001;KNO-DEL-SCAN-INTEGRITY-001;KNO-DEL-SECURITY-NODELIVERY-001;KNO-FORGE-EDIT-ADDRESS-001,1,Mapped to operational knowledge and normalized status-code reference rows.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,41,89,"Package notation, delivery disputes, and customer expectations",KNOWLEDGE_MAPPED,KNO-DEL-DISPUTE-PREVENTION-001;KNO-DEL-SCAN-INTEGRITY-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,42,89,HAL and SenseAware delivery,KNOWLEDGE_MAPPED,KNO-DEL-HAL-DELIVERY-001;KNO-DEL-HAL-NONHAL-TRANSFER-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,43,89,HAL and SenseAware delivery,KNOWLEDGE_MAPPED,KNO-DEL-HAL-DELIVERY-001;KNO-DEL-HAL-NONHAL-TRANSFER-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,44,89,HAL and SenseAware delivery,KNOWLEDGE_MAPPED,KNO-DEL-HAL-DELIVERY-001;KNO-DEL-HAL-NONHAL-TRANSFER-001;KNO-DEL-HAL-UNABLE-001;KNO-DOC-HANDSHEET-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,45,89,HAL and SenseAware delivery,KNOWLEDGE_MAPPED,KNO-DEL-HAL-UNABLE-001;KNO-DEL-SENSEAWARE-TAG-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,46,89,"Barcode, address, retry, damage-comment, and signature-device exceptions",KNOWLEDGE_MAPPED,KNO-DEL-APT-001;KNO-DEL-ATTEMPT-LIMIT-001;KNO-DEL-BARCODE-001;KNO-DEL-PLACEMENT-HAZARD-001;KNO-DEL-SAFEPLACE-001;KNO-DEL-SIG-DSR-001;KNO-DEL-SIG-ISR-001;KNO-FORGE-COMMENT-SCOPE-001;KNO-FORGE-EDIT-ADDRESS-001;KNO-FORGE-MANUAL-BARCODE-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,47,89,"Barcode, address, retry, damage-comment, and signature-device exceptions",KNOWLEDGE_MAPPED,KNO-DEL-OP206-001;KNO-PUP-PACKAGING-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,48,89,"Pickup listing, reconciliation, reason codes, call tags, and SenseAware pickup",KNOWLEDGE_MAPPED,KNO-PUP-PACKAGING-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,49,89,"Pickup listing, reconciliation, reason codes, call tags, and SenseAware pickup",KNOWLEDGE_MAPPED,KNO-PUP-UNLISTED-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,50,89,"Pickup listing, reconciliation, reason codes, call tags, and SenseAware pickup",KNOWLEDGE_MAPPED,KNO-PUP-UNLISTED-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,51,89,"Pickup listing, reconciliation, reason codes, call tags, and SenseAware pickup",KNOWLEDGE_MAPPED,KNO-PUP-UNLISTED-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,52,89,"Pickup listing, reconciliation, reason codes, call tags, and SenseAware pickup",KNOWLEDGE_MAPPED,KNO-PUP-CALLTAG-NOTREADY-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,53,89,"Pickup listing, reconciliation, reason codes, call tags, and SenseAware pickup",KNOWLEDGE_MAPPED,KNO-PUP-CALLTAG-NOTREADY-001;KNO-PUP-CALLTAG-RESTRICTED-001;KNO-PUP-CALLTAG-SUCCESS-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,54,89,"Pickup listing, reconciliation, reason codes, call tags, and SenseAware pickup",KNOWLEDGE_MAPPED,KNO-PUP-CALLTAG-NOTREADY-001;KNO-PUP-CALLTAG-REFUSED-001;KNO-PUP-CALLTAG-RESTRICTED-001;KNO-PUP-SENSEAWARE-NOHEALTHY-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,55,89,"Pickup listing, reconciliation, reason codes, call tags, and SenseAware pickup",KNOWLEDGE_MAPPED,KNO-PUP-SENSEAWARE-NOHEALTHY-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,56,89,"Drop-box pickup, connection fallbacks, settings, holiday, and early pickup",KNOWLEDGE_MAPPED,KNO-PUP-DROPBOX-CONNECTION-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,57,89,"Drop-box pickup, connection fallbacks, settings, holiday, and early pickup",KNOWLEDGE_MAPPED,KNO-PUP-DROPBOX-CONNECTION-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,58,89,"Drop-box pickup, connection fallbacks, settings, holiday, and early pickup",KNOWLEDGE_MAPPED,KNO-PUP-DROPBOX-CONNECTION-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,59,89,"Drop-box pickup, connection fallbacks, settings, holiday, and early pickup",KNOWLEDGE_MAPPED,KNO-PUP-DROPBOX-CONNECTION-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,60,89,"Drop-box pickup, connection fallbacks, settings, holiday, and early pickup",KNOWLEDGE_MAPPED,KNO-PUP-DROPBOX-CONNECTION-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,61,89,"Drop-box pickup, connection fallbacks, settings, holiday, and early pickup",KNOWLEDGE_MAPPED,KNO-PUP-DROPBOX-CONNECTION-001;KNO-PUP-DROPBOX-SCHEDULE-001;KNO-PUP-DROPBOX-SETTINGS-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,62,89,"Drop-box pickup, connection fallbacks, settings, holiday, and early pickup",KNOWLEDGE_MAPPED,KNO-PUP-DROPBOX-CONNECTION-001;KNO-PUP-DROPBOX-SCHEDULE-001;KNO-PUP-DROPBOX-SETTINGS-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,63,89,"Drop-box pickup, connection fallbacks, settings, holiday, and early pickup",KNOWLEDGE_MAPPED,KNO-PUP-DROPBOX-CONNECTION-001;KNO-PUP-DROPBOX-HOLIDAY-001;KNO-PUP-DROPBOX-SCHEDULE-001;KNO-PUP-DROPBOX-SETTINGS-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,64,89,"Drop-box pickup, connection fallbacks, settings, holiday, and early pickup",KNOWLEDGE_MAPPED,KNO-PUP-DROPBOX-CONNECTION-001;KNO-PUP-DROPBOX-EARLY-LAST-001;KNO-PUP-DROPBOX-HOLIDAY-001;KNO-PUP-DROPBOX-SCHEDULE-001;KNO-PUP-DROPBOX-SERIAL-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,65,89,"CXPC, pickup exceptions, combo stops, capacity, and geographic restrictions",KNOWLEDGE_MAPPED,KNO-PUP-WINDOW-RISK-001;KNO-PUP-WRONG-WA-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,66,89,"CXPC, pickup exceptions, combo stops, capacity, and geographic restrictions",KNOWLEDGE_MAPPED,KNO-PUP-OFFER-DECLINE-001;KNO-PUP-WINDOW-RISK-001;KNO-PUP-WRONG-WA-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,67,89,"CXPC, pickup exceptions, combo stops, capacity, and geographic restrictions",KNOWLEDGE_MAPPED,KNO-PUP-WINDOW-RISK-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,68,89,"CXPC, pickup exceptions, combo stops, capacity, and geographic restrictions",KNOWLEDGE_MAPPED,KNO-DEL-DAMAGE-INSPECTION-001;KNO-PUP-PRR-001;KNO-PUP-UNLISTED-001;KNO-PUP-WINDOW-RISK-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,69,89,"CXPC, pickup exceptions, combo stops, capacity, and geographic restrictions",KNOWLEDGE_MAPPED,KNO-DEL-DAMAGE-INSPECTION-001;KNO-FORGE-COMBO-STOP-001;KNO-PUP-PACKAGING-001;KNO-PUP-SCAN-INTEGRITY-001;KNO-PUP-SCANNER-FAIL-001;KNO-PUP-VEHICLE-CAPACITY-001;KNO-PUP-WINDOW-RISK-001;KNO-PUP-WRONG-WA-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,70,89,"CXPC, pickup exceptions, combo stops, capacity, and geographic restrictions",KNOWLEDGE_MAPPED,KNO-FORGE-COMBO-STOP-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,71,89,"CXPC, pickup exceptions, combo stops, capacity, and geographic restrictions",KNOWLEDGE_MAPPED,KNO-HAZ-AKHI-001;KNO-PUP-ZERO-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,72,89,Hazmat acceptance and transport,KNOWLEDGE_MAPPED,KNO-HAZ-ACCEPTANCE-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,73,89,Hazmat acceptance and transport,KNOWLEDGE_MAPPED,KNO-HAZ-ACCEPTANCE-001;KNO-HAZ-LOAD-PAPERS-001;KNO-HAZ-RADIOACTIVE-WET-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,74,89,Hazardous-materials section divider,SECTION_DIVIDER,,0,Hazardous-materials title/divider page with no independent operational instruction.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,75,89,"Hazmat certification, custody, manifest, delivery, and emergency response",KNOWLEDGE_MAPPED,KNO-HAZ-ACCEPTANCE-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,76,89,"Hazmat certification, custody, manifest, delivery, and emergency response",KNOWLEDGE_MAPPED,KNO-HAZ-MANIFEST-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,77,89,"Hazmat certification, custody, manifest, delivery, and emergency response",KNOWLEDGE_MAPPED,KNO-DEL-DAMAGE-INSPECTION-001;KNO-HAZ-ACCEPTANCE-001;KNO-HAZ-LEAK-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,78,89,"Hazmat certification, custody, manifest, delivery, and emergency response",KNOWLEDGE_MAPPED,KNO-HAZ-ACCEPTANCE-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,79,89,"Hazmat certification, custody, manifest, delivery, and emergency response",KNOWLEDGE_MAPPED,KNO-HAZ-LOAD-PAPERS-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,80,89,"Hazmat certification, custody, manifest, delivery, and emergency response",KNOWLEDGE_MAPPED,KNO-DEL-DAMAGE-INSPECTION-001;KNO-HAZ-LEAK-001;KNO-HAZ-MANIFEST-001;KNO-HAZ-SF136-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,81,89,"Relay, badges, vehicles, security, threats, theft, and incident reporting",KNOWLEDGE_MAPPED,KNO-CX-APPEARANCE-001;KNO-ETH-FALSIFICATION-001;KNO-HAZ-AKHI-001;KNO-PUP-CALLTAG-RESTRICTED-001;KNO-SEC-LOST-BADGE-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,82,89,"Relay, badges, vehicles, security, threats, theft, and incident reporting",KNOWLEDGE_MAPPED,KNO-CX-APPEARANCE-001;KNO-SEC-FACILITY-VEHICLE-001;KNO-SEC-LOST-BADGE-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,83,89,"Relay, badges, vehicles, security, threats, theft, and incident reporting",KNOWLEDGE_MAPPED,KNO-SEC-WEAPONS-SCREENING-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,84,89,"Relay, badges, vehicles, security, threats, theft, and incident reporting",KNOWLEDGE_MAPPED,KNO-COMMS-MEDIA-001;KNO-SEC-INCIDENT-REPORT-001;KNO-SEC-ROUTE-001;KNO-SEC-STOLEN-VEHICLE-001;KNO-SEC-WEAPONS-SCREENING-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,85,89,"Relay, badges, vehicles, security, threats, theft, and incident reporting",KNOWLEDGE_MAPPED,KNO-SEC-ACTIVE-THREAT-001;KNO-SEC-INCIDENT-REPORT-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,86,89,"Relay, badges, vehicles, security, threats, theft, and incident reporting",KNOWLEDGE_MAPPED,KNO-SEC-ACTIVE-THREAT-001;KNO-SEC-INCIDENT-REPORT-001;KNO-SEC-STOLEN-VEHICLE-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,87,89,"Relay, badges, vehicles, security, threats, theft, and incident reporting",KNOWLEDGE_MAPPED,KNO-SEC-INCIDENT-REPORT-001;KNO-SEC-ROUTE-001;KNO-SEC-STOLEN-VEHICLE-001,0,Mapped to one or more authoritative operational knowledge records.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,88,89,Common package-label visual reference,VISUAL_REFERENCE_ONLY,,0,Image-heavy examples of common label formats; no explicit operational instruction is stated.,
SRC-GDRIVE-FILE-0014,On the Road Reference Guide OP-117 v2,89,89,Common package-label visual reference and blank local-contact table,LOCAL_CONTACT_TEMPLATE_TRACKED,,0,"Label examples plus a blank local-contact template are tracked as a configurable artifact, not populated approved guidance.",Authorized local owners must populate and maintain current contacts outside the shared authoritative corpus.
SRC-GDRIVE-FILE-0015,Package Placement Quick Reference,1,2,Customer-reported placement photo examples,VISUAL_EXAMPLE_ONLY,,0,Customer-reported placement photographs illustrate dissatisfaction but do not independently establish a complete rule.,
